"V1","V2","V3","V4","V5"
"369",5.00903196568177,-3.00637927241245,9.35638034345429,-9.53728873812631,1
"370",2.16870287259535,-5.2460890400886,10.295243875305,-9.66583136304546,1
"371",2.90210797748758,-4.04005231973706,6.75001912464468,-7.29408000482892,1
"372",1.42312987774569,-4.04032971317012,9.54542114046663,-7.74708325876054,1
"373",2.15862085272862,-4.66779414491852,8.78169731815569,-9.36660113216468,1
"374",2.70235533362944,-2.82803932117719,7.91119820173883,-8.60969678206215,1
"375",4.42032266802059,-4.38527062311318,9.18361049063448,-12.2726294908379,1
"376",2.83344475849861,-3.97317426001973,7.18483541818618,-8.45690798501769,1
"377",2.32137034417439,-4.30005538068605,7.95332117351055,-8.93238792319424,1
"378",3.31094125243336,-3.15471416305526,7.97994466538914,-9.41592063897085,1
"379",1.95514671519965,-4.82178167782036,9.84827410006735,-7.9983249404428,1
"380",1.70509565532381,-3.85862235964251,8.21084027883714,-9.52251256042663,1
"381",4.33562764828083,-4.79863157095343,8.56450604537552,-8.9328724455838,1
"382",1.80757087452957,-5.38662304532594,6.87491039056482,-9.4650197300061,1
"383",2.64080948125859,-4.45663728553693,9.56472469162625,-7.2497999302748,1
"384",1.89534790882759,-5.43557329814861,7.9141687136573,-11.1772574441475,1
"385",2.89449764349136,-3.42669875350308,10.5244678279297,-9.23785804353422,1
"386",3.84316337165959,-4.85882181165301,9.77652560105007,-8.72706851325063,1
"387",4.08224372006469,-3.13611564606199,7.97842109459299,-8.20621483580155,1
"388",2.97784613981367,-4.51390331732444,8.45296175843197,-8.70359068517302,1
"389",2.48559713293777,-3.84758160984523,8.38058041111971,-11.0357498914267,1
"390",2.21253096444068,-4.55787233934575,8.17728491305267,-10.7312952455231,1
"391",2.33571441450021,-4.64325727476916,7.41315508976339,-8.87319317108929,1
"392",3.56151831604039,-3.56272238521826,8.06163939057557,-7.48409985470813,1
"393",1.00872309645176,-3.89201062104235,7.22698981662903,-7.73348963168363,1
"394",2.68593402748031,-5.24550604447613,8.32122133341568,-8.17245811512007,1
"395",3.01067019072006,-4.849414975389,10.3017100573552,-8.48672271302328,1
"396",1.65765707966469,-4.26767885076682,8.75356923258927,-8.69561130675459,1
"397",3.02609633619947,-5.42511339367656,9.9627656025653,-8.03402469353421,1
"398",3.37387892611422,-2.59457202441412,9.61335896191109,-7.33918296574172,1
"399",1.98335350509718,-4.21328375707696,8.32391992258389,-10.8623181693288,1
"402",2.11712517305409,-2.45485191750643,9.68276447744108,-9.49412363794095,1
"403",1.75057035854018,-2.10847299214793,7.69999449176611,-9.08025328776422,1
"404",3.92007145433931,-5.44317357562866,8.02489255711339,-9.69877910371532,1
"405",2.84027616312702,-2.14888629326173,10.1409037012126,-10.4665361072285,1
"406",2.51131538332676,-4.58196006644345,7.92728283559385,-9.87927054864131,1
"407",4.51047785888767,-4.00679899194606,9.8723614313997,-9.49903845942278,1
"408",2.6591560568422,-2.90313678817296,10.2573913033634,-9.34676110307966,1
"409",4.66873081051148,-5.13070155558136,8.90916715738367,-9.23239155588509,1
"410",2.66189814215014,-4.13943763320174,5.88165210683308,-9.49886902669185,1
"411",1.47444978796658,-3.93264242283572,8.84876964297688,-8.16713242168706,1
"412",4.16060159936785,-5.76026255991764,8.72364810720636,-9.77311690453811,1
"413",3.67930312879915,-3.99006863882953,9.30866891557324,-10.617719802905,1
"414",2.62408992723844,-4.33386399254143,10.3141064525301,-8.26573904592571,1
"415",0.938216475609936,-4.68291129055893,8.88956482809944,-8.68434464847416,1
"416",3.11900184194741,-3.40266435232799,9.42828961960037,-9.17227730934155,1
"417",3.9822766158862,-2.94832113457378,7.56176481983063,-7.80262622485505,1
"418",1.42602322112757,-6.35900298618742,8.51036010673558,-8.19998531945284,1
"419",2.52948622646475,-3.97931945716669,7.56868833095528,-8.70503177045342,1
"420",3.33719485185668,-5.61446063771789,9.43800191001731,-8.92185828714818,1
"421",1.75166743571493,-3.58462318932275,8.39316729942222,-9.61334668588686,1
"422",2.36735385577262,-4.23963016285598,7.37601180347031,-8.23070432423544,1
"423",2.85307310013556,-4.78046290887668,9.29179966208192,-11.5564644425771,1
"424",2.36998407338018,-3.75733924582465,5.82401060951053,-10.5719656759976,1
"425",3.18940072629498,-4.61839293188167,10.4235184627399,-10.4943364839649,1
"426",3.99730865169743,-5.62845808181381,10.6634742579715,-6.87953381016611,1
"427",3.44982286768646,-2.4168735395541,10.0503852739711,-9.25901340975212,1
"428",1.75437858178283,-4.10611878601761,8.95096270395635,-10.0448544351031,1
"429",4.37874699063263,-3.4230752888473,9.81561628005412,-9.11454291820773,1
"430",2.91365141105871,-4.48867002678136,10.0784564345446,-8.30768234135354,1
"431",2.51259205127868,-5.34362202346129,8.26472013794076,-9.74923362771274,1
"432",3.61035708782288,-3.60638618528741,9.76654171937893,-7.88202470551681,1
"433",1.95812646535039,-4.70867132761561,8.19593416267383,-6.44940848757007,1
"434",3.33891302898939,-1.85976107394135,10.7471104015324,-11.055414678895,1
"435",4.47430672034844,-4.28496090308274,8.24037427136642,-8.21798169436484,1
"436",3.44837023060925,-4.74992606871817,7.30957412266687,-8.48648347269761,1
"437",2.46931344343641,-4.37159266961632,9.74918432318747,-8.42631184036468,1
"438",2.16869859730371,-3.86315975220888,11.3951781481833,-9.24489187829322,1
"439",3.39961816763537,-3.87682671506753,8.90511970723522,-7.71114709254848,1
"440",3.93260616312405,-4.6309865922198,8.55292743807706,-8.75807231805179,1
"441",3.1429423205374,-3.99294881730916,9.06453577096791,-10.3763781264854,1
"442",3.86203959861755,-4.43946502863927,8.99245793562569,-7.90958689346673,1
"443",3.28143667126987,-3.35975858571374,10.0702301577576,-10.2898898688987,1
"444",3.16823390576409,-3.90469749112843,9.25604905585361,-8.9519165935847,1
"445",3.02772981778115,-3.98721563729467,7.54774410743969,-10.420081843691,1
"446",4.85404761156716,-3.16231447365098,8.04395358194608,-9.0625194048672,1
"447",3.25694613235328,-3.04570186183166,9.14806420239936,-9.55815281609416,1
"448",2.0943748829811,-3.105187501831,6.99186212270026,-10.0023538102211,1
"449",2.09779803376305,-3.71099807649187,7.58088033234432,-8.18019266065943,1
"450",2.85686648099007,-3.86762953243626,8.60771363006535,-9.70723578763637,1
"451",4.06299457264699,-4.30074422240019,7.99113874475159,-10.0335521795128,1
"452",2.25919745211132,-3.71919681259856,8.79814477637048,-8.5859084289773,1
"453",3.2912841331677,-4.38517779136169,8.61227001304831,-8.37431282227548,1
"454",2.39705905043996,-4.25343920493951,9.66164575103413,-8.1451802491252,1
"455",1.18970016119407,-3.52089420911812,8.76741959144598,-9.18419913843267,1
"456",3.17095337845249,-2.71821165245019,8.89280588162844,-12.342421173454,1
"457",1.9961333347231,-4.41731391376252,8.71745505206957,-7.77242441896353,1
"458",3.42192307890462,-3.7613511672864,9.12384069820826,-8.97120346848012,1
"459",4.56598360647337,-2.7419779529579,10.15183831452,-9.61205925325496,1
"460",5.3268235313013,-4.5663041690134,8.08906666918746,-10.0532684029516,1
"461",2.97309588409719,-2.60411656019615,9.27424959129688,-8.56604397444347,1
"462",2.52667792779536,-5.28863860714052,7.22046962852484,-10.4631580593326,1
"463",2.98861363188752,-5.34166242279176,10.8785716728897,-8.54774898646477,1
"464",1.78078319233633,-3.69306825079766,9.40914072063803,-9.89332067924911,1
"465",3.04128286629247,-2.88169491890044,10.7276498098603,-8.06656788398625,1
"466",3.56481385487444,-4.17325170140359,8.83727247808148,-8.3238029415006,1
"467",3.49242123279724,-1.79939888410708,8.09609472746082,-10.2524792213926,1
"468",2.95260151881268,-3.30722350720948,6.94743371351966,-9.61617937371381,1
"469",2.24182836796904,-3.77037062415324,8.10095215958004,-9.65077135156081,1
"470",3.60544212913835,-4.2836310849857,8.96098200254148,-9.63238435678768,1
"471",2.64049657601321,-5.05896660412469,8.05622758006022,-9.04896655266766,1
"472",3.7128986995408,-2.94915587891528,9.51104875192791,-8.7301009938125,1
"473",3.25530539028249,-4.50316506544777,9.6453064569158,-8.84125173363528,1
"474",3.80097404161309,-5.34976194650724,8.59372300928454,-8.35363371589733,1
"475",1.83830266133115,-3.55509069737846,8.31658294139637,-8.20606807827396,1
"476",1.80091452587647,-3.18184608745768,10.3877381158154,-8.72099083048136,1
"477",2.55280188238842,-4.02291718427237,10.3161587088476,-9.92710541623892,1
"478",2.21790029926637,-4.62674658332462,9.4515303459633,-8.44233655652584,1
"479",1.47467716413773,-4.73412729067589,7.24806748704917,-9.34835561901029,1
"480",3.04954159989165,-3.52972934302521,9.01806637074132,-6.62288748607769,1
"481",4.67713285875825,-4.59039093131335,8.86810177101021,-11.1993082981803,1
"482",2.80640137192109,-2.13946335622404,8.89399925831568,-9.58076875601199,1
"483",3.43073466050799,-4.28402635708333,9.04122051573328,-9.72131023884145,1
"484",5.18546878817179,-4.00345685220411,8.15083544611267,-8.54017439992974,1
"485",2.64631582037766,-3.41276955605079,9.48459028852823,-10.4417950084046,1
"486",2.30231368657928,-4.26292696090266,9.72406868297553,-8.44644426771087,1
"487",1.92263462551001,-4.25185909605896,9.40833193849883,-8.97670521006364,1
"488",1.95115913247937,-3.66578997773018,8.62661215130949,-10.5129978983399,1
"489",2.8559397924021,-3.82960656287615,9.94840767994771,-9.69908705726321,1
"490",1.42266877756716,-4.16046128564836,8.92890574990812,-10.0393473805119,1
"491",2.440265647981,-2.87221548009446,9.93125451920376,-9.24995847114742,1
"492",3.10079611973169,-4.74406541349488,10.4953633261941,-8.9228935521577,1
"493",3.70388265337165,-4.32634493779914,10.0275229204308,-9.28022164818404,1
"494",3.15872843556261,-3.27308957594601,8.33057419959468,-9.70443378338442,1
"495",3.78641699969462,-4.58023816417542,8.96197960050353,-8.91096626791038,1
"496",4.00633709679288,-4.33672271368164,10.4246472434949,-8.57925573713569,1
"497",3.84504512465268,-2.51202308198125,9.91983694985049,-8.50235618432413,1
"498",2.60216396160778,-5.18389448275965,7.94520660324749,-9.15140379807145,1
"499",3.83591475840035,-4.40135200328042,10.6883552750626,-8.98345948676196,1
"501",1.23968199878319,-0.388797662773368,10.9610967871991,-5.99741515366275,2
"502",-0.868440961010966,1.37613397437123,9.07033882811138,-10.717054717318,2
"503",1.20857498766208,1.90954179186891,8.93535683338524,-7.43251346623997,2
"504",1.05712896709624,1.2878498576475,8.55341584929612,-8.53224446891933,2
"505",0.19646524667409,1.26191995211491,9.73820569817337,-9.7360850803925,2
"506",0.0937832398985697,0.657828078710119,7.25206601228434,-9.47560336912271,2
"507",0.29896256680009,0.146219030341721,9.52586466395218,-10.6612204005845,2
"508",-0.883735895605987,0.141830513026364,7.55072328614867,-8.27510882384103,2
"509",-0.611602800389853,1.80980855102515,8.8740563057782,-9.67940485087368,2
"510",-0.078782890815138,0.0107404089595393,10.3593005921664,-8.27456510652753,2
"511",-0.059154799100127,-0.88816616090657,10.2649642059627,-7.93616152227253,2
"512",0.0954118597734551,0.288816985264703,9.29461629685829,-8.93072849826457,2
"513",-0.660081739610612,0.729482701104623,8.52463193899465,-8.74383589914579,2
"514",-0.27139244120791,0.895067223976936,8.73414847294431,-9.78295018509105,2
"515",-0.0648064813217829,1.95301108294027,8.84500799138371,-9.09656743776324,2
"516",0.776145171720734,2.04162798336538,9.52608947628102,-8.95676608489933,2
"517",0.593374269758669,-0.803891483302979,10.7029002184091,-8.04480031027065,2
"518",-1.65692502750018,0.5618927126874,9.12566357729232,-10.565082658341,2
"519",-0.808251352830057,1.43090716510826,7.7329724694435,-10.4102254424576,2
"520",-0.757052104006998,-0.024813711003395,9.75338751696335,-8.88452683814472,2
"521",2.0542532920695,-0.545932910700511,9.85992731665311,-8.79255007207667,2
"522",0.900921862028514,1.30406408152295,8.33958855843679,-9.93520480751413,2
"523",-0.814746914827304,-0.0564741753440821,10.6470516391989,-10.1753707488493,2
"524",1.88802850067602,0.479232800838282,9.40745400522131,-8.42086697523135,2
"525",-0.0838986855343068,-0.213909322662227,9.092338403884,-7.78106067823509,2
"526",-2.04918287373062,0.408118998325106,6.7934687735822,-9.74707348929349,2
"527",-0.657025732206689,0.660771232668348,10.217681251207,-9.93701045396902,2
"528",0.412604395028376,-0.0900707615578368,7.9567528905998,-9.95570589960744,2
"529",-0.178937889506615,-0.198019178521141,9.28161094047952,-9.16284153539856,2
"530",0.310257425592766,-0.792375664976954,10.9460662959822,-9.12827309270869,2
"531",1.25704319301436,0.283384415598684,8.70358951312055,-9.3954155390784,2
"532",0.916889476449223,-0.159153587489879,9.33860930078701,-8.54985068636099,2
"533",1.23362933329172,-0.101251609919896,8.72965665150242,-8.46225491458313,2
"534",-1.81251761864581,0.0921983506161979,8.26990069880184,-9.16498812815196,2
"535",-0.0361965034249518,0.924255137167277,8.17880536342141,-10.4828837636842,2
"536",-0.175379434697791,-0.080131113758608,11.0208841868593,-7.16556218491533,2
"537",0.981278326723323,-0.188397227641839,10.9853513422092,-7.98223219561413,2
"538",-1.17571093940556,0.731508413703219,11.808953692762,-9.40011879355678,2
"539",0.0268845624561993,-0.40514528094876,9.0073416190337,-8.91876305787354,2
"540",0.299974271058729,0.206881276691524,10.3587608618401,-8.88649171535797,2
"541",1.00433464687244,-0.282435009974461,8.78590538507235,-8.61140286398733,2
"542",0.291814186145069,-0.776535428668216,8.12345731304242,-8.94407224363921,2
"543",1.94494950998061,0.270997404851903,6.94289249793576,-9.40915988035419,2
"544",0.886162307597208,0.831849209524391,9.68107348705786,-8.88930912097957,2
"545",-0.520685076653067,-0.544385324147212,9.81868369301271,-8.76315364629902,2
"546",0.418171507661172,-0.0726043851233089,10.2250553971726,-8.73512502701284,2
"547",0.44527777743147,-0.050760306053954,9.02968024216235,-8.67797804459198,2
"548",0.278119801314303,0.856171228039007,9.85300915672882,-10.4496248445368,2
"549",-0.880517805691027,0.647637728427417,9.22381131814865,-10.5847649207212,2
"550",-0.728564043810844,-0.580566627120136,8.34750480875178,-9.5467095165968,2
"551",0.717453637851184,0.27417317120877,9.51662985102484,-7.95333361855609,2
"552",-0.183871588985135,-0.169855956216566,8.89630527847164,-8.25898942346616,2
"553",1.18208138257886,-0.521227557629784,7.74245319952069,-9.89124549627384,2
"554",0.47656874646338,-0.902341652233755,10.7347095246706,-9.49699024564734,2
"555",1.10272607093052,-0.785942048904629,9.62686768316744,-9.28669008218551,2
"556",-1.38992868658018,0.144257241908616,9.76994209669931,-7.96182847727046,2
"557",1.11174548200171,-1.03245095009899,9.33130362179295,-9.71699740005177,2
"558",0.901634295229703,-0.575703062178731,9.04926592363391,-8.50278906043065,2
"559",0.100930280703524,-2.02664121904391,7.40924621261491,-7.68452097888962,2
"560",1.26477245011252,0.417831748577427,10.4521983125145,-10.0856143982643,2
"561",-0.328620832868577,-0.0600398109280388,8.76798650887115,-8.86342351201011,2
"562",0.757094529514086,0.0411964194235927,8.85201319268759,-8.36372300817257,2
"563",-0.156020957385209,0.155648634071715,10.2419374855945,-7.90459278096218,2
"564",-0.407203217246623,-0.488370563928467,9.53925329479992,-8.85050988141559,2
"565",-1.06017230503857,-0.538873192957893,8.9782871922791,-9.63621213002215,2
"566",0.526663403651072,-0.228331504870482,9.36909456671675,-9.2052088552393,2
"567",1.20937759896024,-0.746357015537193,8.88907520442683,-6.85329359293079,2
"568",-1.33003419631901,-0.163775336306733,8.79272812522741,-7.34097135489071,2
"569",-0.808411712444355,-0.408082187051357,9.07588891443197,-9.19592890218948,2
"570",2.5801441753499,-0.823544383566499,9.78990354224809,-9.53769569408288,2
"571",0.876856651169558,-1.7783549421944,8.78846960919769,-10.2847912409472,2
"572",2.5157778749348,-1.97199138031481,8.28377237464336,-8.01247127757435,2
"573",-2.10601342395288,0.270056645191975,8.98717045879765,-8.42770224590746,2
"574",0.641599340299032,2.79177665732435,8.75577871075834,-10.0986948766865,2
"575",-1.03733784981073,-2.37771540778218,9.52356207944993,-10.5133904920248,2
"576",-0.111027919533533,-0.525082104329373,9.22442815730455,-10.5059505241817,2
"577",1.33357778650493,0.214106678448356,8.92338412453142,-10.3615174991364,2
"578",1.14300158630718,0.497468659629793,9.07052503259617,-8.36617795201729,2
"579",-1.30950448591891,0.106468858144132,9.69174101471221,-8.13013593860246,2
"580",-0.26393794495114,-1.2805145117242,9.60685446913781,-10.9743057704658,2
"581",0.551754536285022,-0.020889165204722,8.19796265719278,-8.86727372617452,2
"582",0.141031312579492,0.751221989747513,7.7551978847925,-9.99517322436056,2
"583",0.955869380991808,-0.142349727679872,10.2166360330624,-9.21813554699838,2
"584",1.21326772430152,-0.860948286239325,8.69951065688346,-9.65266023006385,2
"585",-0.653815450794265,-0.22323706444178,8.18884848755849,-8.78904941500101,2
"586",0.550808360251284,0.921842701976202,9.87125636887878,-8.69300292495191,2
"587",0.547667033515375,-0.587236657495796,8.41548011337255,-10.1801872416745,2
"588",0.103932497969587,0.9221210076761,9.32916005066203,-8.7322724974495,2
"589",1.41162784995004,0.419971927051532,9.73600003920363,-8.01590876035567,2
"590",0.332449089367333,1.37512289815612,8.96177712706406,-8.89298652837572,2
"591",-0.107953750647072,-1.89685546198008,8.15852038625114,-8.84992483180783,2
"592",-1.33911165231305,-1.39365868747952,9.90701841534747,-8.77834590041358,2
"593",0.279644497970504,0.450686842875161,8.53067770172728,-9.64611902407027,2
"594",0.624504340185438,0.456570384835159,9.50647156694349,-10.5076313219617,2
"595",-0.0315086005705641,-0.106135299627221,10.4721821676218,-7.57852158585746,2
"596",-0.00697242883012923,0.933137827390926,8.21320781414346,-9.12096739801749,2
"597",-0.58503511745372,-0.103567847202497,8.53524021693614,-8.7827252260716,2
"598",-1.45561711044996,-1.85888915321002,8.16404400032848,-8.24741166424267,2
"599",-0.887640485381014,-0.553235226011556,8.02700524484345,-8.10159450115676,2
"600",-1.15036977828133,0.450498022876576,9.12527251898006,-10.2410765559936,2
"601",-0.0647271604454214,-0.596801448216743,8.66941783903937,-8.99044610910159,2
"602",-1.31188213392739,-0.582790189111678,8.06481879989163,-9.80770039930515,2
"603",-0.610371871128209,0.117864314794759,8.4038821660423,-8.90674417977131,2
"604",0.386147117634518,-0.474225293755277,8.79448158251676,-7.76729287117413,2
"605",1.40049021446105,1.37596101134558,10.1151610437083,-10.2179013957518,2
"606",-0.621814118978243,0.780046745815276,8.79166310782441,-8.73825161904445,2
"607",0.641098475341457,1.29399238287066,10.8593171528741,-11.3879994281326,2
"608",-0.852228547342194,-0.323050037729363,10.1344476459328,-6.39809593414499,2
"609",-2.39675037207692,-0.300016193138895,6.83176831579196,-9.56628273143757,2
"610",-1.51057746525696,-0.718268139115799,10.6486391790293,-10.061132826941,2
"611",-2.04770123083298,-1.02833007858241,8.15430418634155,-8.59997212392963,2
"612",1.60336492251564,-0.544305497538067,6.76551024465187,-9.50430376453306,2
"613",-0.161746572653283,-0.741528618357096,9.23868666664264,-8.14969774795372,2
"614",0.368897689824568,0.104746142733967,8.81016866195419,-9.13828593097829,2
"615",0.303766390985904,1.88875495660516,7.22684391242489,-7.64062579777006,2
"616",1.63160857065608,-1.38250638769801,8.95080757398295,-8.54129046398937,2
"617",0.461829081430955,0.151410995814071,9.07179220757012,-9.80944019442983,2
"618",0.421438846951077,1.21280103414653,8.59723012846251,-7.89035137482295,2
"619",0.663319092802071,0.822522773348474,9.61456681408141,-8.07478504086737,2
"620",-0.139112452832585,1.85399431738984,9.05942338484885,-8.08293838073739,2
"621",-0.803312107904994,2.18760583895671,7.12814360649525,-9.39711200892134,2
"622",0.657807958829422,-0.749975746459016,7.44412536423202,-8.92578345023492,2
"623",2.03254953072556,-0.268283266586854,9.90538390242709,-8.27113694940711,2
"624",0.885583053370995,0.24520045525996,8.56550260699576,-9.37643117950865,2
"625",-0.208165116351224,-0.885345730074141,9.18773311088755,-8.70968441497074,2
"626",-0.884275740018128,-0.943574695480805,9.58340454796373,-9.71508808750407,2
"627",1.43583610504794,-1.28867364762929,6.322694691918,-10.0142816303273,2
"628",0.225088383789944,-1.56752269281138,9.51646999182481,-6.43461135172873,2
"629",-0.307063290564133,-0.318398303843421,8.66767364618202,-8.77325398198577,2
"630",-0.927852342124162,0.528488780824929,10.1318100871498,-8.49876402638511,2
"631",-1.23251793817558,0.640045328016385,7.97370555185932,-8.44799585508654,2
"632",-0.228982795942019,0.203701569778692,7.36292801686194,-10.4821061276143,2
"633",-0.970802361419785,-0.592014537744979,7.22394977440859,-9.12821987293469,2
"634",-0.926049332697131,-0.101243687604477,7.02082118809053,-8.4545930915574,2
"635",0.0712222029714885,1.27465456126083,9.20525348396984,-9.937899751608,2
"636",-0.559139453794781,-1.37484194483597,9.77516068681225,-8.57623298067214,2
"637",1.10440579061158,-0.532942401823049,7.27086295368953,-8.32925061766492,2
"638",-0.275458730991245,0.640313085351397,7.85973654649625,-10.7532854332106,2
"639",1.58274715988798,-0.64411702272648,9.86911022018324,-8.87496819584879,2
"640",-0.768113176404702,-0.574965448207971,9.83852352023182,-9.75257406708549,2
"641",0.471831974121317,-0.223226841473552,8.55065358307364,-7.74547118717703,2
"642",-1.38199067993166,0.71427775037272,8.88106250848274,-10.8844640150089,2
"643",-0.910154623042858,-1.0777992682028,7.15310253357424,-8.10061046175076,2
"644",-0.00369907225487638,-1.33843599264714,8.51717867590378,-10.3091317736319,2
"645",0.285066015251103,1.12548490281983,8.17979380372081,-10.3406205898863,2
"646",-0.633989801845471,1.37952154955831,10.0068666247533,-8.01462588271947,2
"647",1.1500892362453,-0.00817826817746129,6.46565892848268,-8.93244962103323,2
"648",0.192003539615191,0.799151426176037,9.31669262075624,-8.96510578738909,2
"649",-0.860258391220476,1.80547544241547,8.84716914659657,-6.23714390540837,2
"650",-0.502140469892145,1.78033444845736,9.4888812838941,-9.51111192932541,2
"651",0.589715832927374,-0.373813676198508,7.32526368234929,-6.63153943916273,2
"652",0.676356966104775,-0.345384059203316,7.87523328117777,-9.03037932018269,2
"653",-0.468441943481161,0.505517901901417,8.50850496180723,-7.84076525355457,2
"654",-0.0567339338226496,0.440674986355102,8.41337682587409,-9.21105139193529,2
"655",0.527320959332319,0.439673792116752,8.09400625610769,-11.1185635643618,2
"656",-1.58742207202554,-2.27234530475212,10.5090327948641,-8.3478438301275,2
"657",-0.252118907728362,0.271700559984588,8.75561812326616,-9.32408377665022,2
"658",-0.604032708759722,0.0871154902454792,8.81620634961005,-8.18207541681889,2
"659",-0.0192086691392836,0.374387930240578,8.73207843265429,-9.77757930117249,2
"660",1.2007434804994,0.195270562039401,8.09908645992002,-9.57167603317268,2
"661",1.62601109142136,-0.57496291007155,9.4967901972019,-7.00844688193264,2
"662",-1.54400059241175,1.88748580326759,11.1654312545518,-8.59879556934035,2
"663",-0.144926456976542,-0.48135469060196,7.62308229709487,-7.95983016181132,2
"664",0.864299668135209,-0.437521240052928,8.09297047831538,-9.61262512114774,2
"665",-1.99826582232942,-0.662588664288952,8.22364723640379,-8.34641447289285,2
"666",0.37280364735764,-0.182349964108624,8.05316806315338,-10.0955434048028,2
"667",-0.404764999027222,0.713395732136318,8.14088409614434,-9.31877159731328,2
"668",-0.135680565780247,-3.41803305248765,9.17123090688798,-10.233749454137,2
"669",-1.18693713858162,0.423963988563332,9.28482071499393,-9.0646998819213,2
"670",-0.558760874596264,0.401089855891002,9.25010338399486,-7.84957943904356,2
"671",-0.917501460831938,-1.27275754504771,10.5159033872304,-8.69457933129933,2
"672",-0.178858420480572,-0.769679849732792,7.65370165778712,-6.96558618089672,2
"673",-0.358921455617373,0.869437806773532,8.00888852011931,-7.98502488687402,2
"674",-0.119889149555891,-0.639763717177254,9.02896456026666,-9.91002673429072,2
"675",2.17702988906586,1.01366894786685,8.85124926713202,-9.37526082742941,2
"676",-1.07986179004696,-0.962535566016916,10.0416282243537,-8.44168626618569,2
"677",0.0770084292743627,-0.543501781594822,8.60664656340084,-8.92310499639097,2
"678",1.82282231072993,-1.13120452731028,10.838581788668,-8.49677051473583,2
"679",0.680396478073693,0.514677821737374,9.83408413774441,-9.99425247817212,2
"680",0.708268715259528,0.516608935508803,9.54463326154791,-10.2391156963187,2
"681",0.232101037920869,0.666049770390719,8.49427153492643,-8.48479738006309,2
"682",1.6609058992293,0.847909077777092,10.1464937443568,-7.84564507624143,2
"683",-0.303445235162662,2.01404279962783,9.33844461712216,-8.97969368178402,2
"684",-0.765113348743917,0.959828394267431,7.02172918937761,-9.10254037448299,2
"685",-2.60310254978306,1.04262694988725,9.68090775007036,-7.79754323789388,2
"686",1.9318608104423,-0.177406867252022,8.88628924512591,-7.72714958570576,2
"687",-1.29449685450971,0.283282419086993,9.74613631467449,-8.94151428597505,2
"688",-0.801586087331446,-0.0184620030439791,7.76499709457711,-9.94294381243567,2
"689",0.130723397059613,0.768908261935777,9.33936518945962,-10.9866687690605,2
"690",0.674587097631861,0.384336678808391,11.4819156271095,-8.92401956150354,2
"691",-0.865408711526248,-0.465001555255686,7.76529843833647,-8.6801338753675,2
"692",1.16149594576982,-1.38352705717627,9.24972410655465,-6.85785159541146,2
"693",0.559803812121502,0.996199381499612,8.67674034884747,-9.83382655049977,2
"694",1.78707578106689,0.499083687097113,8.69513646367312,-7.73012200034766,2
"695",0.295536263745699,-0.467597724188049,9.52176876853108,-9.73991571060817,2
"696",-1.13502701679158,-0.24586045087552,7.94467994576694,-10.7795246444497,2
"697",-0.29874520832735,0.62493515321573,8.43017477747302,-9.38361697889702,2
"698",0.484184819114013,-0.366283475883837,9.04118760974686,-8.76606078423509,2
"699",-0.321140761563925,-0.631504145388072,9.26938780322282,-8.89336309125201,2
"700",0.692049865152472,0.695686890030803,8.82233038133455,-8.61221477926099,2
"701",3.28842815690558,0.285978309764638,9.2095558124402,-9.59060355428078,2
"702",0.87137717287548,-0.297786751772774,7.35812442877516,-7.37346711411934,2
"703",1.49829118489267,0.195426535580756,8.22865863055799,-8.76001821231128,2
"704",-0.602274768995923,1.69453623731998,10.2925268803975,-10.2728795444533,2
"705",0.558427653239808,-0.508889788489223,8.71979011779996,-9.27199235397452,2
"706",0.346475293522311,0.24801675336576,9.11622332458619,-9.89212693703995,2
"707",0.492357736568887,-0.536311313260703,8.2456428742466,-9.42107756559814,2
"708",1.72463453315512,-0.109504947487308,9.87313349099867,-10.8011851226681,2
"709",3.3039988060835,-0.179990067988169,8.08382936355385,-8.60772487453344,2
"710",-1.07027525755753,-0.132852391823068,10.2692239632708,-9.13243348909056,2
"711",0.643931642897667,1.95214519777169,9.12519533683838,-7.21482618094794,2
"712",0.732844208082895,0.800307700043734,10.0211313448168,-10.0108150453927,2
"713",-0.419225521063913,-0.947613818492695,9.76680712092223,-8.76694457434615,2
"714",0.643950547902901,-1.18288395416831,9.53430972292655,-9.84741156453108,2
"715",-1.27717536014235,-0.773967799985351,7.84614756567394,-7.11991328826176,2
"716",0.4183344837334,1.14714360773363,9.50408516058655,-10.0601598789422,2
"717",-0.274718048444761,-0.775446207025311,9.63747251665668,-9.06420379326099,2
"718",-2.6865628139832,0.816081270859461,5.68133373298838,-8.71802209599739,2
"719",-2.55276445315401,-0.474507452450241,9.11156818689002,-8.02467147196212,2
"720",0.410102858994512,2.53351805721551,6.92107533516459,-8.99401047433861,2
"721",-2.48150547448464,-0.731908801112857,8.40552147470181,-9.40903533396359,2
"722",0.470677128272991,-0.586925722339313,8.70539985381938,-7.65483912235026,2
"723",0.265162435030503,-0.834682657697575,10.0131175604072,-10.1040412122665,2
"724",-0.237640840224253,0.815721347030735,9.99146064560748,-10.1686540793343,2
"725",-2.45945314326075,0.689884736308846,8.16516155056454,-9.55136648130599,2
"726",-0.60161157652011,0.0830157725205666,8.40921286371363,-9.12533452095661,2
"727",0.392142631852845,-1.07864730151512,8.11039300744112,-8.69907282461546,2
"728",2.36649968821416,-3.91406952764044,8.92757021906921,-9.15499454338276,2
"729",-0.86934196080546,-0.111298421798276,9.46554646899648,-9.29597925412081,2
